AverageRainingDays,clonesize,AverageOfLowerTRange,AverageOfUpperTRange,honeybee,osmia,bumbles,andrena,yield
0.08000000000000002,0.5,0.6530612244897958,0.6586538461538463,0.02712967986977754,1.0,0.4273504273504274,0.5066666666666666,6826.2
1.0,0.5,1.0,1.0,0.02712967986977754,1.0,0.4273504273504274,1.0,3680.6
0.66,0.08333333333333337,1.0,1.0,0.01356483993488877,0.84,0.6495726495726496,0.6666666666666666,5898.0
0.08000000000000002,0.5,0.6530612244897958,0.6586538461538463,0.02712967986977754,0.6666666666666666,0.4273504273504274,1.0,6521.3
0.0,0.3333333333333333,0.6530612244897958,0.6586538461538463,0.0,0.0,1.0,0.0,7575.8
1.0,0.08333333333333337,0.0,0.0,0.01356483993488877,0.3333333333333333,0.4273504273504274,0.5066666666666666,4340.8
1.0,0.5,1.0,1.0,0.01356483993488877,0.3333333333333333,0.4273504273504274,0.3333333333333333,2384.7
0.4,0.5,1.0,1.0,0.02712967986977754,1.0,0.4273504273504274,0.6666666666666666,5970.7
1.0,0.08333333333333337,0.3129251700680271,0.3125,0.01356483993488877,1.0,0.4273504273504274,1.0,7019.7
1.0,0.08333333333333337,0.6530612244897958,0.6586538461538463,0.01356483993488877,0.6666666666666666,0.4273504273504274,0.6666666666666666,4975.9
0.4,0.08333333333333337,0.3129251700680271,0.3125,0.01356483993488877,0.84,0.4273504273504274,0.84,7425.8
1.0,0.5,1.0,1.0,0.02712967986977754,0.6666666666666666,0.4273504273504274,0.5066666666666666,2946.9
1.0,0.5,0.0,0.0,0.02712967986977754,0.6666666666666666,0.4273504273504274,0.5066666666666666,4291.0
0.4,0.5,0.3129251700680271,0.3125,0.02712967986977754,0.6666666666666666,0.4273504273504274,1.0,6397.4
0.66,0.5,1.0,1.0,0.02712967986977754,0.6666666666666666,0.6495726495726496,0.6666666666666666,4489.2
0.4,0.08333333333333337,0.3129251700680271,0.3125,0.01356483993488877,0.6666666666666666,0.4273504273504274,0.5066666666666666,7235.8
0.66,0.5,0.3129251700680271,0.3125,0.02712967986977754,0.6666666666666666,0.6495726495726496,0.5066666666666666,6409.1
0.08000000000000002,0.5,0.3129251700680271,0.3125,0.02712967986977754,0.6666666666666666,0.4273504273504274,0.84,6619.8
0.4,0.5,0.6530612244897958,0.6586538461538463,0.02712967986977754,0.6666666666666666,0.4273504273504274,0.6666666666666666,6102.8
0.66,0.08333333333333337,0.3129251700680271,0.3125,0.01356483993488877,1.0,0.6495726495726496,0.6666666666666666,7800.5
0.66,0.08333333333333337,0.3129251700680271,0.3125,0.01356483993488877,1.0,0.4273504273504274,0.5066666666666666,7400.8
1.0,0.08333333333333337,0.6530612244897958,0.6586538461538463,0.01356483993488877,0.6666666666666666,0.6495726495726496,0.5066666666666666,5527.4
0.08000000000000002,0.5,0.0,0.0,0.02712967986977754,0.84,0.6495726495726496,0.6666666666666666,6467.7
0.4,0.08333333333333337,0.0,0.0,0.01356483993488877,1.0,0.4273504273504274,0.84,6770.2
0.4,0.5,0.6530612244897958,0.6586538461538463,0.02712967986977754,0.6666666666666666,0.6495726495726496,0.84,6707.6
0.66,0.5,1.0,1.0,0.02712967986977754,0.84,0.4273504273504274,1.0,4587.4
0.66,0.08333333333333337,0.0,0.0,0.01356483993488877,0.6666666666666666,0.6495726495726496,0.6666666666666666,6979.3
0.4,0.08333333333333337,1.0,1.0,0.01356483993488877,0.6666666666666666,0.6495726495726496,0.5066666666666666,7406.9
0.66,0.5,1.0,1.0,0.02712967986977754,1.0,0.4273504273504274,0.84,4572.1
0.08000000000000002,0.5,0.6530612244897958,0.6586538461538463,0.02712967986977754,1.0,0.4273504273504274,0.84,7004.0
0.4,0.5,1.0,1.0,0.02712967986977754,0.84,0.4273504273504274,0.5066666666666666,5636.3
1.0,0.5,0.3129251700680271,0.3125,0.02712967986977754,1.0,0.6495726495726496,0.6666666666666666,5862.8
0.08000000000000002,0.08333333333333337,0.0,0.0,0.01356483993488877,1.0,0.6495726495726496,0.6666666666666666,7457.5
1.0,0.08333333333333337,0.0,0.0,0.01356483993488877,0.3333333333333333,0.4273504273504274,0.3333333333333333,4247.5
0.08000000000000002,0.08333333333333337,0.3129251700680271,0.3125,0.01356483993488877,1.0,0.4273504273504274,0.6666666666666666,7858.7
0.08000000000000002,0.08333333333333337,0.0,0.0,0.01356483993488877,0.5066666666666666,0.4273504273504274,0.5066666666666666,6746.5
0.66,0.08333333333333337,0.3129251700680271,0.3125,0.01356483993488877,0.6666666666666666,0.6495726495726496,0.6666666666666666,7441.5
0.08000000000000002,0.08333333333333337,0.3129251700680271,0.3125,0.01356483993488877,1.0,0.6495726495726496,0.6666666666666666,8413.7
0.08000000000000002,0.08333333333333337,1.0,1.0,0.01356483993488877,0.6666666666666666,0.4273504273504274,0.5066666666666666,6823.0
0.4,0.08333333333333337,1.0,1.0,0.01356483993488877,0.6666666666666666,0.4273504273504274,0.5066666666666666,6281.9
1.0,0.5,0.3129251700680271,0.3125,0.02712967986977754,1.0,0.4273504273504274,0.84,5720.7
0.08000000000000002,0.08333333333333337,0.3129251700680271,0.3125,0.01356483993488877,0.6666666666666666,0.4273504273504274,0.84,7690.2
1.0,0.5,0.6530612244897958,0.6586538461538463,0.02712967986977754,0.6666666666666666,0.6495726495726496,0.5066666666666666,4559.0
0.66,0.08333333333333337,0.3129251700680271,0.3125,0.01356483993488877,0.6666666666666666,0.4273504273504274,0.3333333333333333,6475.9
1.0,0.08333333333333337,1.0,1.0,0.01356483993488877,0.84,0.6495726495726496,0.5066666666666666,5061.7
0.66,0.5,0.0,0.0,0.02712967986977754,0.84,0.4273504273504274,0.84,5178.3
0.4,0.08333333333333337,0.3129251700680271,0.3125,0.01356483993488877,0.6666666666666666,0.6495726495726496,0.6666666666666666,7903.5
0.66,0.5,0.0,0.0,0.02712967986977754,0.6666666666666666,0.6495726495726496,0.6666666666666666,5739.7
1.0,0.08333333333333337,1.0,1.0,0.01356483993488877,1.0,0.6495726495726496,0.5066666666666666,5199.8
1.0,0.5,0.0,0.0,0.02712967986977754,1.0,0.4273504273504274,0.5066666666666666,4460.9
0.66,0.9166666666666667,0.6530612244897958,0.6586538461538463,0.040694519804666304,0.3333333333333333,0.4273504273504274,0.3333333333333333,3436.5
0.4,0.5,1.0,1.0,0.02712967986977754,0.84,0.4273504273504274,0.84,5514.7
0.08000000000000002,0.08333333333333337,0.0,0.0,0.01356483993488877,0.6666666666666666,0.4273504273504274,0.3333333333333333,7152.1
1.0,0.5,1.0,1.0,0.02712967986977754,1.0,0.6495726495726496,0.6666666666666666,3902.0
0.08000000000000002,0.08333333333333337,1.0,1.0,0.01356483993488877,0.84,0.4273504273504274,0.84,7297.7
1.0,0.5,0.3129251700680271,0.3125,0.02712967986977754,0.6666666666666666,0.6495726495726496,0.84,5700.2
0.08000000000000002,0.5,1.0,1.0,0.02712967986977754,0.6666666666666666,0.4273504273504274,0.6666666666666666,5773.0
0.66,0.08333333333333337,0.0,0.0,0.01356483993488877,0.84,0.4273504273504274,0.5066666666666666,6188.5
1.0,0.08333333333333337,1.0,1.0,0.01356483993488877,0.84,0.4273504273504274,0.3333333333333333,4068.4
0.4,0.5,0.3129251700680271,0.3125,0.02712967986977754,1.0,0.4273504273504274,0.6666666666666666,6370.9
0.08000000000000002,0.08333333333333337,0.3129251700680271,0.3125,0.01356483993488877,1.0,0.4273504273504274,1.0,7706.9
0.4,0.9166666666666667,0.6530612244897958,0.6586538461538463,0.040694519804666304,0.3333333333333333,0.4273504273504274,0.3333333333333333,3813.2
1.0,0.5,0.6530612244897958,0.6586538461538463,0.02712967986977754,1.0,0.4273504273504274,1.0,4584.5
0.66,0.08333333333333337,0.3129251700680271,0.3125,0.01356483993488877,0.6666666666666666,0.4273504273504274,0.84,6887.5
0.08000000000000002,0.08333333333333337,0.6530612244897958,0.6586538461538463,0.01356483993488877,0.5066666666666666,0.4273504273504274,0.5066666666666666,7411.2
0.66,0.5,1.0,1.0,0.01356483993488877,0.3333333333333333,0.4273504273504274,0.3333333333333333,3049.3
0.66,0.08333333333333337,0.3129251700680271,0.3125,0.01356483993488877,1.0,0.4273504273504274,0.84,7206.9
1.0,0.08333333333333337,0.3129251700680271,0.3125,0.01356483993488877,0.3333333333333333,0.4273504273504274,0.3333333333333333,5086.6
0.08000000000000002,0.08333333333333337,0.0,0.0,0.01356483993488877,0.6666666666666666,0.4273504273504274,0.6666666666666666,6696.2
0.08000000000000002,0.08333333333333337,0.0,0.0,0.01356483993488877,0.84,0.6495726495726496,0.5066666666666666,7555.2
1.0,0.08333333333333337,0.0,0.0,0.01356483993488877,0.6666666666666666,0.4273504273504274,0.5066666666666666,4888.5
0.08000000000000002,0.5,0.0,0.0,0.02712967986977754,1.0,0.4273504273504274,0.5066666666666666,5948.1
0.4,0.08333333333333337,0.3129251700680271,0.3125,0.01356483993488877,0.5066666666666666,0.4273504273504274,0.3333333333333333,7016.9
0.4,0.08333333333333337,0.0,0.0,0.01356483993488877,0.6666666666666666,0.6495726495726496,0.5066666666666666,7222.0
0.08000000000000002,0.5,0.0,0.0,0.02712967986977754,0.6666666666666666,0.6495726495726496,0.6666666666666666,6544.0
0.08000000000000002,0.08333333333333337,0.0,0.0,0.01356483993488877,1.0,0.4273504273504274,0.5066666666666666,7028.7
0.4,0.5,0.6530612244897958,0.6586538461538463,0.01356483993488877,0.3333333333333333,0.4273504273504274,0.3333333333333333,4503.2
0.66,0.08333333333333337,0.0,0.0,0.01356483993488877,0.3333333333333333,0.4273504273504274,0.5066666666666666,5674.0
1.0,0.08333333333333337,1.0,1.0,0.01356483993488877,0.6666666666666666,0.4273504273504274,1.0,4281.5
0.4,0.5,0.3129251700680271,0.3125,0.02712967986977754,0.84,0.4273504273504274,0.6666666666666666,6237.2
0.66,0.08333333333333337,1.0,1.0,0.01356483993488877,0.6666666666666666,0.6495726495726496,0.6666666666666666,5504.8
0.08000000000000002,0.08333333333333337,0.3129251700680271,0.3125,0.01356483993488877,0.3333333333333333,0.4273504273504274,0.3333333333333333,7041.4
0.08000000000000002,0.5,1.0,1.0,0.02712967986977754,0.84,0.4273504273504274,0.6666666666666666,5638.0
0.4,0.08333333333333337,0.0,0.0,0.01356483993488877,0.6666666666666666,0.4273504273504274,0.5066666666666666,6574.2
0.4,0.5,0.3129251700680271,0.3125,0.02712967986977754,0.84,0.4273504273504274,0.84,6107.4
1.0,0.5,0.0,0.0,0.02712967986977754,1.0,0.6495726495726496,0.5066666666666666,4789.6
1.0,0.5,0.3129251700680271,0.3125,0.02712967986977754,0.6666666666666666,0.6495726495726496,0.5066666666666666,5794.9
0.08000000000000002,0.08333333333333337,0.6530612244897958,0.6586538461538463,0.01356483993488877,0.6666666666666666,0.4273504273504274,0.3333333333333333,7660.9
1.0,0.5,0.0,0.0,0.02712967986977754,1.0,0.4273504273504274,0.84,4245.3
0.4,0.08333333333333337,1.0,1.0,0.01356483993488877,0.6666666666666666,0.4273504273504274,0.84,6860.4
1.0,0.08333333333333337,1.0,1.0,0.01356483993488877,0.6666666666666666,0.4273504273504274,0.3333333333333333,3708.2
0.4,0.08333333333333337,0.6530612244897958,0.6586538461538463,0.01356483993488877,0.6666666666666666,0.6495726495726496,0.5066666666666666,8134.7
0.4,0.08333333333333337,1.0,1.0,0.01356483993488877,1.0,0.4273504273504274,1.0,7558.0
0.4,0.08333333333333337,0.6530612244897958,0.6586538461538463,0.01356483993488877,1.0,0.4273504273504274,0.3333333333333333,7924.5
0.66,0.5,1.0,1.0,0.02712967986977754,0.6666666666666666,0.6495726495726496,0.5066666666666666,4062.7
0.66,0.5,0.6530612244897958,0.6586538461538463,0.02712967986977754,0.6666666666666666,0.4273504273504274,0.84,5042.6
0.4,0.08333333333333337,0.6530612244897958,0.6586538461538463,0.01356483993488877,1.0,0.6495726495726496,0.5066666666666666,8465.9
0.08000000000000002,0.5,0.3129251700680271,0.3125,0.02712967986977754,0.6666666666666666,0.6495726495726496,0.5066666666666666,7085.1
0.4,0.9166666666666667,0.6530612244897958,0.6586538461538463,0.01356483993488877,0.3333333333333333,0.4273504273504274,0.3333333333333333,3941.3
0.66,0.5,0.0,0.0,0.02712967986977754,0.84,0.6495726495726496,0.6666666666666666,5544.6
1.0,0.08333333333333337,0.0,0.0,0.01356483993488877,1.0,0.4273504273504274,0.6666666666666666,5830.5
0.66,0.3333333333333333,0.6530612244897958,0.6586538461538463,0.02913727618014108,0.07733333333333334,0.20000000000000004,0.5453333333333332,4203.0
1.0,0.08333333333333337,0.6530612244897958,0.6586538461538463,0.01356483993488877,1.0,0.4273504273504274,0.6666666666666666,5828.7
0.66,0.5,0.3129251700680271,0.3125,0.02712967986977754,1.0,0.4273504273504274,0.5066666666666666,5429.7
0.08000000000000002,0.08333333333333337,0.3129251700680271,0.3125,0.01356483993488877,1.0,0.4273504273504274,0.5066666666666666,8212.8
0.66,0.5,0.0,0.0,0.02712967986977754,0.6666666666666666,0.4273504273504274,1.0,4867.9
0.66,0.08333333333333337,1.0,1.0,0.01356483993488877,1.0,0.4273504273504274,0.5066666666666666,5225.2
0.66,0.5,0.3129251700680271,0.3125,0.02712967986977754,1.0,0.6495726495726496,0.5066666666666666,6327.0
1.0,0.08333333333333337,0.0,0.0,0.01356483993488877,0.6666666666666666,0.4273504273504274,0.6666666666666666,4953.0
0.08000000000000002,0.5,1.0,1.0,0.01356483993488877,0.5066666666666666,0.4273504273504274,0.3333333333333333,5360.9
1.0,0.08333333333333337,0.3129251700680271,0.3125,0.01356483993488877,0.3333333333333333,0.4273504273504274,0.5066666666666666,5402.5
1.0,0.08333333333333337,0.0,0.0,0.01356483993488877,0.84,0.4273504273504274,0.6666666666666666,5322.8
0.4,0.5,1.0,1.0,0.02712967986977754,1.0,0.4273504273504274,0.5066666666666666,5632.5
0.4,0.5,0.6530612244897958,0.6586538461538463,0.02712967986977754,0.6666666666666666,0.6495726495726496,0.5066666666666666,6235.5
1.0,0.08333333333333337,0.3129251700680271,0.3125,0.01356483993488877,1.0,0.6495726495726496,0.6666666666666666,7617.4
0.66,0.08333333333333337,0.0,0.0,0.01356483993488877,1.0,0.4273504273504274,0.3333333333333333,6615.7
0.08000000000000002,0.5,1.0,1.0,0.02712967986977754,1.0,0.4273504273504274,0.6666666666666666,6072.8
0.4,0.08333333333333337,1.0,1.0,0.01356483993488877,1.0,0.4273504273504274,0.6666666666666666,7483.7
0.66,0.08333333333333337,1.0,1.0,0.01356483993488877,0.84,0.4273504273504274,0.6666666666666666,5323.3
0.4,0.5,0.3129251700680271,0.3125,0.02712967986977754,0.6666666666666666,0.4273504273504274,0.5066666666666666,6037.7
0.08000000000000002,0.5,0.3129251700680271,0.3125,0.02712967986977754,0.84,0.6495726495726496,0.6666666666666666,6842.8
0.66,0.5,0.6530612244897958,0.6586538461538463,0.02712967986977754,0.6666666666666666,0.6495726495726496,0.6666666666666666,5645.1
0.4,0.5,0.6530612244897958,0.6586538461538463,0.02712967986977754,0.84,0.4273504273504274,0.5066666666666666,5920.5
0.66,0.5,0.0,0.0,0.02712967986977754,1.0,0.6495726495726496,0.6666666666666666,5945.9
1.0,0.5,1.0,1.0,0.02712967986977754,0.84,0.6495726495726496,0.5066666666666666,3983.1
1.0,0.08333333333333337,0.6530612244897958,0.6586538461538463,0.01356483993488877,0.84,0.4273504273504274,1.0,5729.7
0.4,0.08333333333333337,0.0,0.0,0.01356483993488877,0.84,0.4273504273504274,0.3333333333333333,6898.4
0.66,0.08333333333333337,0.6530612244897958,0.6586538461538463,0.01356483993488877,1.0,0.4273504273504274,0.84,6901.7
0.0,0.3333333333333333,0.6530612244897958,0.6586538461538463,0.0,0.028,0.0717948717948718,0.19599999999999998,1637.7
1.0,0.08333333333333337,1.0,1.0,0.01356483993488877,1.0,0.4273504273504274,0.5066666666666666,4393.5
1.0,0.08333333333333337,0.3129251700680271,0.3125,0.01356483993488877,1.0,0.4273504273504274,0.5066666666666666,7048.9
0.4,0.08333333333333337,0.0,0.0,0.01356483993488877,1.0,0.4273504273504274,0.6666666666666666,7103.5
0.08000000000000002,0.5,1.0,1.0,0.02712967986977754,1.0,0.4273504273504274,1.0,6515.3
1.0,0.08333333333333337,0.3129251700680271,0.3125,0.01356483993488877,1.0,0.6495726495726496,0.5066666666666666,7778.3
0.4,0.5,0.6530612244897958,0.6586538461538463,0.02712967986977754,0.6666666666666666,0.4273504273504274,0.5066666666666666,5946.1
1.0,0.08333333333333337,0.6530612244897958,0.6586538461538463,0.01356483993488877,0.84,0.4273504273504274,0.6666666666666666,5291.9
0.66,0.08333333333333337,0.3129251700680271,0.3125,0.01356483993488877,0.5066666666666666,0.4273504273504274,0.5066666666666666,6299.2
0.08000000000000002,0.5,0.0,0.0,0.02712967986977754,0.6666666666666666,0.4273504273504274,1.0,5902.3
1.0,0.5,0.0,0.0,0.02712967986977754,0.84,0.4273504273504274,0.6666666666666666,4112.9
0.08000000000000002,0.08333333333333337,0.0,0.0,0.01356483993488877,0.6666666666666666,0.6495726495726496,0.5066666666666666,7290.1
0.08000000000000002,0.5,0.0,0.0,0.02712967986977754,0.84,0.4273504273504274,0.6666666666666666,5722.6
1.0,0.5,0.0,0.0,0.02712967986977754,1.0,0.4273504273504274,0.6666666666666666,4336.1
0.4,0.08333333333333337,0.0,0.0,0.01356483993488877,1.0,0.6495726495726496,0.5066666666666666,7667.8
0.08000000000000002,0.08333333333333337,1.0,1.0,0.01356483993488877,0.3333333333333333,0.4273504273504274,0.5066666666666666,6277.2
0.0,0.3333333333333333,0.6530612244897958,0.6586538461538463,0.0,0.07733333333333334,0.5008547008547009,0.312,5449.4
1.0,0.5,1.0,1.0,0.01356483993488877,0.5066666666666666,0.4273504273504274,0.3333333333333333,2452.7
0.66,0.08333333333333337,0.6530612244897958,0.6586538461538463,0.01356483993488877,0.84,0.4273504273504274,0.5066666666666666,6524.3
0.4,0.5,0.3129251700680271,0.3125,0.01356483993488877,0.5066666666666666,0.4273504273504274,0.3333333333333333,5221.4
0.66,0.5,0.6530612244897958,0.6586538461538463,0.01356483993488877,0.3333333333333333,0.4273504273504274,0.3333333333333333,3662.2
0.66,0.5,0.3129251700680271,0.3125,0.02712967986977754,0.84,0.4273504273504274,1.0,5837.2
0.08000000000000002,0.08333333333333337,0.3129251700680271,0.3125,0.01356483993488877,0.6666666666666666,0.4273504273504274,0.3333333333333333,7825.9
1.0,0.5,0.0,0.0,0.02712967986977754,0.84,0.6495726495726496,0.5066666666666666,4737.6
1.0,0.08333333333333337,0.0,0.0,0.01356483993488877,1.0,0.4273504273504274,0.3333333333333333,5377.3
0.08000000000000002,0.08333333333333337,0.6530612244897958,0.6586538461538463,0.01356483993488877,1.0,0.4273504273504274,0.6666666666666666,8003.0
0.4,0.08333333333333337,0.6530612244897958,0.6586538461538463,0.01356483993488877,0.6666666666666666,0.4273504273504274,0.6666666666666666,7380.6
0.08000000000000002,0.5,0.6530612244897958,0.6586538461538463,0.02712967986977754,0.84,0.4273504273504274,0.6666666666666666,6015.2
1.0,0.08333333333333337,1.0,1.0,0.01356483993488877,0.3333333333333333,0.4273504273504274,0.3333333333333333,3139.4
0.4,0.08333333333333337,0.0,0.0,0.01356483993488877,0.84,0.4273504273504274,0.5066666666666666,6836.4
0.66,0.5,1.0,1.0,0.02712967986977754,0.6666666666666666,0.4273504273504274,0.5066666666666666,3626.4
0.66,0.5,0.3129251700680271,0.3125,0.02712967986977754,0.6666666666666666,0.6495726495726496,0.6666666666666666,5916.9
0.4,0.5,0.0,0.0,0.02712967986977754,1.0,0.4273504273504274,0.84,5684.1
0.08000000000000002,0.5,0.3129251700680271,0.3125,0.02712967986977754,1.0,0.4273504273504274,0.5066666666666666,7071.6
0.4,0.5,1.0,1.0,0.02712967986977754,1.0,0.6495726495726496,0.5066666666666666,6465.4
1.0,0.08333333333333337,1.0,1.0,0.01356483993488877,0.6666666666666666,0.4273504273504274,0.5066666666666666,3826.2
1.0,0.08333333333333337,0.0,0.0,0.01356483993488877,0.6666666666666666,0.4273504273504274,1.0,5346.0
0.08000000000000002,0.5,0.3129251700680271,0.3125,0.02712967986977754,0.6666666666666666,0.4273504273504274,1.0,6279.3
0.66,0.08333333333333337,0.3129251700680271,0.3125,0.01356483993488877,1.0,0.4273504273504274,1.0,7183.1
0.08000000000000002,0.08333333333333337,0.0,0.0,0.01356483993488877,1.0,0.4273504273504274,0.84,6614.2
0.4,0.08333333333333337,1.0,1.0,0.01356483993488877,0.6666666666666666,0.4273504273504274,0.3333333333333333,6626.5
0.4,0.5,1.0,1.0,0.02712967986977754,0.84,0.4273504273504274,0.6666666666666666,5912.4
0.66,0.5,0.3129251700680271,0.3125,0.02712967986977754,0.6666666666666666,0.4273504273504274,0.84,5330.1
1.0,0.08333333333333337,0.6530612244897958,0.6586538461538463,0.01356483993488877,1.0,0.4273504273504274,0.84,5811.2
1.0,0.08333333333333337,0.0,0.0,0.01356483993488877,0.84,0.4273504273504274,1.0,5305.7
0.66,0.5,1.0,1.0,0.02712967986977754,0.84,0.4273504273504274,0.6666666666666666,4278.8
0.4,0.08333333333333337,0.6530612244897958,0.6586538461538463,0.01356483993488877,0.6666666666666666,0.4273504273504274,1.0,7382.0
0.4,0.9166666666666667,0.0,0.0,0.040694519804666304,0.3333333333333333,0.4273504273504274,0.3333333333333333,4057.6
1.0,0.5,1.0,1.0,0.02712967986977754,0.6666666666666666,0.6495726495726496,0.84,3631.9
0.4,0.08333333333333337,0.3129251700680271,0.3125,0.01356483993488877,1.0,0.4273504273504274,1.0,7443.6
0.08000000000000002,0.5,0.0,0.0,0.02712967986977754,0.84,0.6495726495726496,0.5066666666666666,6702.8
1.0,0.08333333333333337,0.3129251700680271,0.3125,0.01356483993488877,0.6666666666666666,0.4273504273504274,0.3333333333333333,6093.3
0.4,0.5,0.0,0.0,0.02712967986977754,0.6666666666666666,0.6495726495726496,0.84,6293.0
0.4,0.08333333333333337,0.6530612244897958,0.6586538461538463,0.01356483993488877,0.6666666666666666,0.4273504273504274,0.3333333333333333,6986.8
1.0,0.5,0.3129251700680271,0.3125,0.02712967986977754,0.6666666666666666,0.4273504273504274,0.84,4899.1
0.08000000000000002,0.08333333333333337,0.3129251700680271,0.3125,0.01356483993488877,1.0,0.4273504273504274,0.84,7878.8
0.08000000000000002,0.5,0.3129251700680271,0.3125,0.02712967986977754,0.84,0.6495726495726496,0.5066666666666666,7536.1
1.0,0.08333333333333337,0.3129251700680271,0.3125,0.01356483993488877,0.6666666666666666,0.4273504273504274,0.5066666666666666,6331.9
0.4,0.08333333333333337,1.0,1.0,0.01356483993488877,0.6666666666666666,0.6495726495726496,0.6666666666666666,7455.4
0.4,0.08333333333333337,0.6530612244897958,0.6586538461538463,0.01356483993488877,0.84,0.4273504273504274,0.6666666666666666,7541.7
0.66,0.5,0.6530612244897958,0.6586538461538463,0.02712967986977754,0.84,0.4273504273504274,1.0,5492.8
1.0,0.5,0.3129251700680271,0.3125,0.02712967986977754,0.6666666666666666,0.4273504273504274,1.0,5005.3
0.08000000000000002,0.5,0.3129251700680271,0.3125,0.02712967986977754,0.84,0.4273504273504274,1.0,6752.0
0.08000000000000002,0.08333333333333337,0.0,0.0,0.01356483993488877,1.0,0.4273504273504274,0.3333333333333333,7215.4
0.08000000000000002,0.08333333333333337,0.6530612244897958,0.6586538461538463,0.01356483993488877,0.6666666666666666,0.4273504273504274,0.6666666666666666,7793.4
1.0,0.08333333333333337,0.6530612244897958,0.6586538461538463,0.01356483993488877,1.0,0.4273504273504274,0.5066666666666666,5601.2
1.0,0.08333333333333337,0.3129251700680271,0.3125,0.01356483993488877,0.6666666666666666,0.4273504273504274,0.6666666666666666,6361.5
0.08000000000000002,0.5,1.0,1.0,0.02712967986977754,0.6666666666666666,0.6495726495726496,0.84,6687.3
0.0,0.3333333333333333,0.6530612244897958,0.6586538461538463,0.0,0.0,0.0,0.7799999999999999,2605.7
0.4,0.08333333333333337,0.0,0.0,0.01356483993488877,0.6666666666666666,0.4273504273504274,0.6666666666666666,6539.1
0.08000000000000002,0.5,0.0,0.0,0.02712967986977754,1.0,0.4273504273504274,1.0,6260.5
0.4,0.08333333333333337,0.3129251700680271,0.3125,0.01356483993488877,0.84,0.4273504273504274,0.5066666666666666,7548.3
0.4,0.5,0.0,0.0,0.02712967986977754,1.0,0.6495726495726496,0.6666666666666666,6034.6
0.08000000000000002,0.08333333333333337,1.0,1.0,0.01356483993488877,0.84,0.6495726495726496,0.6666666666666666,8284.9
1.0,0.5,0.0,0.0,0.01356483993488877,0.3333333333333333,0.4273504273504274,0.3333333333333333,3182.7
0.4,0.9166666666666667,0.3129251700680271,0.3125,0.01356483993488877,0.3333333333333333,0.4273504273504274,0.3333333333333333,4310.6
0.66,0.08333333333333337,0.3129251700680271,0.3125,0.01356483993488877,0.6666666666666666,0.4273504273504274,0.6666666666666666,6638.7
0.08000000000000002,0.08333333333333337,0.3129251700680271,0.3125,0.01356483993488877,0.84,0.4273504273504274,0.3333333333333333,8174.5
0.66,0.08333333333333337,1.0,1.0,0.01356483993488877,0.6666666666666666,0.4273504273504274,0.6666666666666666,4700.6
0.08000000000000002,0.08333333333333337,0.6530612244897958,0.6586538461538463,0.01356483993488877,1.0,0.4273504273504274,0.84,8441.0
0.4,0.5,0.3129251700680271,0.3125,0.02712967986977754,0.6666666666666666,0.4273504273504274,0.6666666666666666,5964.8
0.08000000000000002,0.08333333333333337,1.0,1.0,0.01356483993488877,0.6666666666666666,0.4273504273504274,1.0,7284.8
0.4,0.5,1.0,1.0,0.02712967986977754,0.6666666666666666,0.4273504273504274,0.84,5334.0
0.0,1.0,0.6530612244897958,0.6586538461538463,0.02913727618014108,0.07733333333333334,0.20000000000000004,0.5453333333333332,3373.4
0.4,0.5,0.6530612244897958,0.6586538461538463,0.02712967986977754,0.84,0.6495726495726496,0.6666666666666666,6948.2
0.66,0.5,1.0,1.0,0.02712967986977754,0.6666666666666666,0.4273504273504274,0.84,3828.2
0.66,0.08333333333333337,0.6530612244897958,0.6586538461538463,0.01356483993488877,0.3333333333333333,0.4273504273504274,0.5066666666666666,5085.8
0.08000000000000002,0.08333333333333337,0.3129251700680271,0.3125,0.01356483993488877,0.6666666666666666,0.4273504273504274,0.6666666666666666,7933.3
0.66,0.08333333333333337,0.0,0.0,0.01356483993488877,0.84,0.4273504273504274,0.6666666666666666,6771.7
0.4,0.08333333333333337,1.0,1.0,0.01356483993488877,1.0,0.4273504273504274,0.3333333333333333,7230.1
0.4,0.5,0.0,0.0,0.02712967986977754,0.6666666666666666,0.4273504273504274,0.84,5628.7
0.4,0.5,0.6530612244897958,0.6586538461538463,0.02712967986977754,0.6666666666666666,0.4273504273504274,0.84,5942.4
0.4,0.08333333333333337,0.3129251700680271,0.3125,0.01356483993488877,0.6666666666666666,0.4273504273504274,0.6666666666666666,7159.3
0.4,0.5,0.0,0.0,0.02712967986977754,0.6666666666666666,0.6495726495726496,0.5066666666666666,5791.5
1.0,0.08333333333333337,0.0,0.0,0.01356483993488877,0.5066666666666666,0.4273504273504274,0.3333333333333333,4667.7
0.08000000000000002,0.08333333333333337,0.0,0.0,0.01356483993488877,0.84,0.6495726495726496,0.6666666666666666,7318.0
1.0,0.08333333333333337,1.0,1.0,0.01356483993488877,0.3333333333333333,0.4273504273504274,0.5066666666666666,3049.4
0.4,0.5,0.0,0.0,0.02712967986977754,0.84,0.4273504273504274,1.0,5388.5
0.66,0.5,0.3129251700680271,0.3125,0.02712967986977754,0.6666666666666666,0.6495726495726496,0.84,6181.0
0.08000000000000002,0.5,0.6530612244897958,0.6586538461538463,0.02712967986977754,0.84,0.4273504273504274,0.5066666666666666,6731.6
0.66,0.5,0.3129251700680271,0.3125,0.02712967986977754,0.6666666666666666,0.4273504273504274,0.5066666666666666,5203.9
